train_loss,val_loss,val_f1,val_acc,test_f1,test_acc
45.00966915488243,8.585621759295464,0.7695728448451715,0.8640226628895185,0.7274984637030735,0.8405612244897959
29.686432741582394,9.206181362271309,0.7719485088350524,0.8569405099150141,0.7535293025558512,0.8380102040816326
12.468029078096151,12.88290836662054,0.7279309204131952,0.839943342776204,0.715017361111111,0.8290816326530612
5.402499409858137,15.075543564744294,0.7480624765529925,0.8342776203966006,0.7325223222989043,0.8214285714285714
2.9200707223499194,17.93917129491456,0.7359760658189977,0.8385269121813032,0.7306118262474999,0.8290816326530612
2.3289414805476554,22.293785659305286,0.6918440305952775,0.8215297450424929,0.7206450753032121,0.8329081632653061
2.103978229977656,20.519435476278886,0.7297056423774556,0.8271954674220963,0.7494099134539733,0.8341836734693877
1.2172875698597636,22.391898846719414,0.72665270180385,0.8342776203966006,0.7416276953014658,0.8392857142857143
1.0932934771990404,21.90166278439574,0.7267836524431248,0.8271954674220963,0.7455546813532652,0.8316326530612245
0.750844705675263,22.234133685473353,0.726780185758514,0.830028328611898,0.74188501763723,0.8303571428571429
