train_loss,val_loss,val_f1,val_acc,test_f1,test_acc
93.46543823182583,9.256241276860237,0.7143063940385914,0.8257790368271954,0.7116746440589857,0.8303571428571429
67.42921277880669,10.080845072865486,0.7241828363068108,0.8087818696883853,0.7633717407281968,0.8329081632653061
46.17339375242591,10.70172555372119,0.7407523178004036,0.8286118980169972,0.7447916666666666,0.8341836734693877
31.93336663581431,11.742037680000067,0.720730542504028,0.8257790368271954,0.7359137677609016,0.8316326530612245
22.407310237176716,13.326196201145649,0.7135026470882029,0.8158640226628895,0.7437616387337058,0.8354591836734694
15.874266430269927,15.939691228792071,0.7179298051509004,0.8158640226628895,0.7494099134539733,0.8341836734693877
10.307886856608093,20.618688924703747,0.706713769360352,0.8201133144475921,0.7333852523915215,0.8329081632653061
7.828796153888106,20.47573508042842,0.7150440313111546,0.8130311614730878,0.7410900886350872,0.8252551020408163
7.072792994207703,22.73142920760438,0.7092507222324667,0.8101983002832861,0.7237307389966166,0.8176020408163265
5.557566683157347,23.169216983253136,0.6986882570765078,0.8073654390934845,0.7291554768803254,0.8252551020408163
