train_loss,val_loss,val_f1,val_acc,test_f1,test_acc
24.637589141726494,9.922939285635948,0.6321556555183014,0.8144475920679887,0.6508372779559221,0.8214285714285714
17.73941044509411,10.5267895758152,0.6443219535324799,0.8073654390934845,0.6408612001832341,0.8163265306122449
9.125238262116909,12.612146951258183,0.7107567182070619,0.8087818696883853,0.7120479284126575,0.8035714285714286
5.471020094119012,15.759603855200112,0.6199741001357403,0.8045325779036827,0.6650983111287208,0.8239795918367347
3.3598426112439483,20.628575307317078,0.6085869347946611,0.7917847025495751,0.6528541382236818,0.8163265306122449
1.9804043774493039,19.712740620132536,0.6783620959297186,0.8101983002832861,0.7096233950272683,0.8239795918367347
1.290509598213248,20.996551426593214,0.69990991333917,0.8101983002832861,0.6964178202139966,0.8022959183673469
0.5059071421856061,23.390775954467244,0.6757600808303481,0.8016997167138811,0.7064875121801117,0.8137755102040817
0.4873020506929606,23.83286358398618,0.6692139161651356,0.7988668555240793,0.7048920732577911,0.8150510204081632
0.41721895162481815,23.908195164287463,0.6808307883447655,0.8031161473087819,0.7106016827259651,0.8150510204081632
