train_loss,val_loss,val_f1,val_acc,test_f1,test_acc
91.6209534406662,9.343734115362167,0.7204624643649034,0.830028328611898,0.7070548212592718,0.8290816326530612
66.74524845182896,8.906382665038109,0.7400908086881826,0.8342776203966006,0.7739615137245045,0.8507653061224489
45.9463310893625,9.757515840232372,0.7486999175239832,0.8257790368271954,0.7432880879672098,0.8201530612244898
28.60881243646145,12.975356688722968,0.7120565388626845,0.8144475920679887,0.741699449252557,0.8290816326530612
16.400089698377997,16.55336527340114,0.7237933173237487,0.8257790368271954,0.7676417415014374,0.8469387755102041
9.64539792155847,18.331408856553026,0.7312050243698299,0.8286118980169972,0.7593761006289308,0.8443877551020408
6.579177717561834,22.27530572723481,0.7282559313478041,0.8271954674220963,0.7573357685706026,0.8456632653061225
5.723935110494494,20.275665236171335,0.7414704529165246,0.8342776203966006,0.7610703075000762,0.8469387755102041
3.8398289149045013,22.22845269710524,0.7403374110498121,0.8371104815864022,0.7559203005062878,0.8443877551020408
3.36848200840177,22.62399842904415,0.7343534428696852,0.8342776203966006,0.7510826115922717,0.8443877551020408
