train_loss,val_loss,val_f1,val_acc,test_f1,test_acc
24.75782734155655,10.941510707139969,0.6064267052734927,0.8101983002832861,0.5973044049967127,0.8086734693877551
17.266960009932518,8.744419544935226,0.7500157187436918,0.8484419263456091,0.7453028314749301,0.8380102040816326
7.480321366339922,12.105606215074658,0.7164841161088988,0.8144475920679887,0.7108685617430339,0.8073979591836735
3.2348028258420527,15.303039643913507,0.7012212325178349,0.8215297450424929,0.7252479363154758,0.8252551020408163
2.056377499131486,16.182128753047436,0.7353457630462662,0.8116147308781869,0.7388110079517459,0.8061224489795918
1.048049870878458,18.4148034779937,0.7193021517517773,0.8229461756373938,0.7546419849830092,0.8380102040816326
0.6942991655087098,20.049930000095628,0.718493187716263,0.8328611898016998,0.7222484648086915,0.8316326530612245
0.4575190484174527,20.50397866324056,0.7267120681284363,0.8328611898016998,0.7238950519457652,0.826530612244898
0.3013633845257573,20.216548974363832,0.7208382759984184,0.8186968838526912,0.7386363636363636,0.8239795918367347
0.22502907557645813,20.75157334143296,0.7237694508229318,0.8271954674220963,0.7355897143799324,0.8278061224489796
